Panel_markerID,Marker_ID
alfalfaRep2vsXJDY1_shared_1726537,alfalfaRep2vsXJDY1_shared_1726537
alfalfaRep2vsXJDY1_shared_1726904,alfalfaRep2vsXJDY1_shared_1726904
alfalfaRep2vsXJDY1_shared_1727328,alfalfaRep2vsXJDY1_shared_1727328
alfalfaRep2vsXJDY1_shared_1727919,alfalfaRep2vsXJDY1_shared_1727919
alfalfaRep2vsXJDY1_shared_1728013,alfalfaRep2vsXJDY1_shared_1728013
alfalfaRep2vsXJDY1_shared_1728824,alfalfaRep2vsXJDY1_shared_1728824
alfalfaRep2vsXJDY1_shared_1729869,alfalfaRep2vsXJDY1_shared_1729869
alfalfaRep2vsXJDY1_shared_1731001,alfalfaRep2vsXJDY1_shared_1731001
alfalfaRep2vsXJDY1_shared_17314,alfalfaRep2vsXJDY1_shared_17314
alfalfaRep2vsXJDY1_shared_1731548,alfalfaRep2vsXJDY1_shared_1731548
alfalfaRep2vsXJDY1_shared_1732857,alfalfaRep2vsXJDY1_shared_1732857
alfalfaRep2vsXJDY1_shared_1734304,alfalfaRep2vsXJDY1_shared_1734304
alfalfaRep2vsXJDY1_shared_173451,alfalfaRep2vsXJDY1_shared_173451
alfalfaRep2vsXJDY1_shared_1734871,alfalfaRep2vsXJDY1_shared_1734871
alfalfaRep2vsXJDY1_shared_1736564,alfalfaRep2vsXJDY1_shared_1736564
alfalfaRep2vsXJDY1_shared_1737699,alfalfaRep2vsXJDY1_shared_1737699
alfalfaRep2vsXJDY1_shared_173951,alfalfaRep2vsXJDY1_shared_173951
alfalfaRep2vsXJDY1_shared_1739515,alfalfaRep2vsXJDY1_shared_1739515
alfalfaRep2vsXJDY1_shared_1740244,alfalfaRep2vsXJDY1_shared_1740244
alfalfaRep2vsXJDY1_shared_1740974,alfalfaRep2vsXJDY1_shared_1740974
alfalfaRep2vsXJDY1_shared_1741392,alfalfaRep2vsXJDY1_shared_1741392
alfalfaRep2vsXJDY1_shared_1742068,alfalfaRep2vsXJDY1_shared_1742068
alfalfaRep2vsXJDY1_shared_174256,alfalfaRep2vsXJDY1_shared_174256
alfalfaRep2vsXJDY1_shared_1742904,alfalfaRep2vsXJDY1_shared_1742904
alfalfaRep2vsXJDY1_shared_1743660,alfalfaRep2vsXJDY1_shared_1743660
alfalfaRep2vsXJDY1_shared_1744306,alfalfaRep2vsXJDY1_shared_1744306
alfalfaRep2vsXJDY1_shared_1746105,alfalfaRep2vsXJDY1_shared_1746105
alfalfaRep2vsXJDY1_shared_174642,alfalfaRep2vsXJDY1_shared_174642
alfalfaRep2vsXJDY1_shared_1746990,alfalfaRep2vsXJDY1_shared_1746990
alfalfaRep2vsXJDY1_shared_1748851,alfalfaRep2vsXJDY1_shared_1748851
alfalfaRep2vsXJDY1_shared_1749527,alfalfaRep2vsXJDY1_shared_1749527
alfalfaRep2vsXJDY1_shared_1750400,alfalfaRep2vsXJDY1_shared_1750400
alfalfaRep2vsXJDY1_shared_1750777,alfalfaRep2vsXJDY1_shared_1750777
alfalfaRep2vsXJDY1_shared_1752251,alfalfaRep2vsXJDY1_shared_1752251
alfalfaRep2vsXJDY1_shared_1753135,alfalfaRep2vsXJDY1_shared_1753135
alfalfaRep2vsXJDY1_shared_1753345,alfalfaRep2vsXJDY1_shared_1753345
alfalfaRep2vsXJDY1_shared_1754300,alfalfaRep2vsXJDY1_shared_1754300
alfalfaRep2vsXJDY1_shared_1754805,alfalfaRep2vsXJDY1_shared_1754805
alfalfaRep2vsXJDY1_shared_1756003,alfalfaRep2vsXJDY1_shared_1756003
alfalfaRep2vsXJDY1_shared_1756607,alfalfaRep2vsXJDY1_shared_1756607
alfalfaRep2vsXJDY1_shared_1758266,alfalfaRep2vsXJDY1_shared_1758266
alfalfaRep2vsXJDY1_shared_1759667,alfalfaRep2vsXJDY1_shared_1759667
alfalfaRep2vsXJDY1_shared_1760483,alfalfaRep2vsXJDY1_shared_1760483
alfalfaRep2vsXJDY1_shared_1761707,alfalfaRep2vsXJDY1_shared_1761707
alfalfaRep2vsXJDY1_shared_1762300,alfalfaRep2vsXJDY1_shared_1762300
alfalfaRep2vsXJDY1_shared_1762427,alfalfaRep2vsXJDY1_shared_1762427
alfalfaRep2vsXJDY1_shared_1763089,alfalfaRep2vsXJDY1_shared_1763089
alfalfaRep2vsXJDY1_shared_176440,alfalfaRep2vsXJDY1_shared_176440
alfalfaRep2vsXJDY1_shared_1764718,alfalfaRep2vsXJDY1_shared_1764718
alfalfaRep2vsXJDY1_shared_176622,alfalfaRep2vsXJDY1_shared_176622
alfalfaRep2vsXJDY1_shared_1767432,alfalfaRep2vsXJDY1_shared_1767432
alfalfaRep2vsXJDY1_shared_1769143,alfalfaRep2vsXJDY1_shared_1769143
alfalfaRep2vsXJDY1_shared_1769413,alfalfaRep2vsXJDY1_shared_1769413
alfalfaRep2vsXJDY1_shared_1769653,alfalfaRep2vsXJDY1_shared_1769653
alfalfaRep2vsXJDY1_shared_1772121,alfalfaRep2vsXJDY1_shared_1772121
alfalfaRep2vsXJDY1_shared_1772796,alfalfaRep2vsXJDY1_shared_1772796
alfalfaRep2vsXJDY1_shared_1774672,alfalfaRep2vsXJDY1_shared_1774672
alfalfaRep2vsXJDY1_shared_1775935,alfalfaRep2vsXJDY1_shared_1775935
alfalfaRep2vsXJDY1_shared_1776305,alfalfaRep2vsXJDY1_shared_1776305
alfalfaRep2vsXJDY1_shared_177693,alfalfaRep2vsXJDY1_shared_177693
alfalfaRep2vsXJDY1_shared_1776983,alfalfaRep2vsXJDY1_shared_1776983
alfalfaRep2vsXJDY1_shared_1778227,alfalfaRep2vsXJDY1_shared_1778227
alfalfaRep2vsXJDY1_shared_1779280,alfalfaRep2vsXJDY1_shared_1779280
alfalfaRep2vsXJDY1_shared_1780163,alfalfaRep2vsXJDY1_shared_1780163
alfalfaRep2vsXJDY1_shared_1780823,alfalfaRep2vsXJDY1_shared_1780823
alfalfaRep2vsXJDY1_shared_1781845,alfalfaRep2vsXJDY1_shared_1781845
alfalfaRep2vsXJDY1_shared_1782442,alfalfaRep2vsXJDY1_shared_1782442
alfalfaRep2vsXJDY1_shared_1783305,alfalfaRep2vsXJDY1_shared_1783305
alfalfaRep2vsXJDY1_shared_178363,alfalfaRep2vsXJDY1_shared_178363
alfalfaRep2vsXJDY1_shared_1785065,alfalfaRep2vsXJDY1_shared_1785065
alfalfaRep2vsXJDY1_shared_1785648,alfalfaRep2vsXJDY1_shared_1785648
alfalfaRep2vsXJDY1_shared_1785830,alfalfaRep2vsXJDY1_shared_1785830
alfalfaRep2vsXJDY1_shared_1785912,alfalfaRep2vsXJDY1_shared_1785912
alfalfaRep2vsXJDY1_shared_1786718,alfalfaRep2vsXJDY1_shared_1786718
alfalfaRep2vsXJDY1_shared_1788109,alfalfaRep2vsXJDY1_shared_1788109
alfalfaRep2vsXJDY1_shared_1788653,alfalfaRep2vsXJDY1_shared_1788653
alfalfaRep2vsXJDY1_shared_1791017,alfalfaRep2vsXJDY1_shared_1791017
alfalfaRep2vsXJDY1_shared_1791755,alfalfaRep2vsXJDY1_shared_1791755
alfalfaRep2vsXJDY1_shared_1792043,alfalfaRep2vsXJDY1_shared_1792043
alfalfaRep2vsXJDY1_shared_1793445,alfalfaRep2vsXJDY1_shared_1793445
alfalfaRep2vsXJDY1_shared_179354,alfalfaRep2vsXJDY1_shared_179354
alfalfaRep2vsXJDY1_shared_1794533,alfalfaRep2vsXJDY1_shared_1794533
alfalfaRep2vsXJDY1_shared_1797871,alfalfaRep2vsXJDY1_shared_1797871
alfalfaRep2vsXJDY1_shared_1799704,alfalfaRep2vsXJDY1_shared_1799704
alfalfaRep2vsXJDY1_shared_1802685,alfalfaRep2vsXJDY1_shared_1802685
alfalfaRep2vsXJDY1_shared_1804722,alfalfaRep2vsXJDY1_shared_1804722
alfalfaRep2vsXJDY1_shared_1805420,alfalfaRep2vsXJDY1_shared_1805420
alfalfaRep2vsXJDY1_shared_1805649,alfalfaRep2vsXJDY1_shared_1805649
alfalfaRep2vsXJDY1_shared_1806136,alfalfaRep2vsXJDY1_shared_1806136
alfalfaRep2vsXJDY1_shared_180691,alfalfaRep2vsXJDY1_shared_180691
alfalfaRep2vsXJDY1_shared_1808078,alfalfaRep2vsXJDY1_shared_1808078
alfalfaRep2vsXJDY1_shared_1808383,alfalfaRep2vsXJDY1_shared_1808383
alfalfaRep2vsXJDY1_shared_1808911,alfalfaRep2vsXJDY1_shared_1808911
alfalfaRep2vsXJDY1_shared_1810171,alfalfaRep2vsXJDY1_shared_1810171
alfalfaRep2vsXJDY1_shared_181094,alfalfaRep2vsXJDY1_shared_181094
alfalfaRep2vsXJDY1_shared_1811103,alfalfaRep2vsXJDY1_shared_1811103
alfalfaRep2vsXJDY1_shared_1813205,alfalfaRep2vsXJDY1_shared_1813205
alfalfaRep2vsXJDY1_shared_1813282,alfalfaRep2vsXJDY1_shared_1813282
alfalfaRep2vsXJDY1_shared_1815850,alfalfaRep2vsXJDY1_shared_1815850
alfalfaRep2vsXJDY1_shared_1816737,alfalfaRep2vsXJDY1_shared_1816737
alfalfaRep2vsXJDY1_shared_1817940,alfalfaRep2vsXJDY1_shared_1817940
alfalfaRep2vsXJDY1_shared_1818649,alfalfaRep2vsXJDY1_shared_1818649
alfalfaRep2vsXJDY1_shared_1819300,alfalfaRep2vsXJDY1_shared_1819300
alfalfaRep2vsXJDY1_shared_1821160,alfalfaRep2vsXJDY1_shared_1821160
alfalfaRep2vsXJDY1_shared_1822040,alfalfaRep2vsXJDY1_shared_1822040
alfalfaRep2vsXJDY1_shared_1822751,alfalfaRep2vsXJDY1_shared_1822751
alfalfaRep2vsXJDY1_shared_1823959,alfalfaRep2vsXJDY1_shared_1823959
alfalfaRep2vsXJDY1_shared_1825602,alfalfaRep2vsXJDY1_shared_1825602
alfalfaRep2vsXJDY1_shared_1826379,alfalfaRep2vsXJDY1_shared_1826379
alfalfaRep2vsXJDY1_shared_1827066,alfalfaRep2vsXJDY1_shared_1827066
alfalfaRep2vsXJDY1_shared_1827682,alfalfaRep2vsXJDY1_shared_1827682
alfalfaRep2vsXJDY1_shared_1828448,alfalfaRep2vsXJDY1_shared_1828448
alfalfaRep2vsXJDY1_shared_1829667,alfalfaRep2vsXJDY1_shared_1829667
alfalfaRep2vsXJDY1_shared_1830151,alfalfaRep2vsXJDY1_shared_1830151
alfalfaRep2vsXJDY1_shared_1831167,alfalfaRep2vsXJDY1_shared_1831167
alfalfaRep2vsXJDY1_shared_1831505,alfalfaRep2vsXJDY1_shared_1831505
alfalfaRep2vsXJDY1_shared_1831846,alfalfaRep2vsXJDY1_shared_1831846
alfalfaRep2vsXJDY1_shared_183241,alfalfaRep2vsXJDY1_shared_183241
alfalfaRep2vsXJDY1_shared_1833076,alfalfaRep2vsXJDY1_shared_1833076
alfalfaRep2vsXJDY1_shared_1833690,alfalfaRep2vsXJDY1_shared_1833690
alfalfaRep2vsXJDY1_shared_1834360,alfalfaRep2vsXJDY1_shared_1834360
alfalfaRep2vsXJDY1_shared_1838218,alfalfaRep2vsXJDY1_shared_1838218
alfalfaRep2vsXJDY1_shared_1839068,alfalfaRep2vsXJDY1_shared_1839068
alfalfaRep2vsXJDY1_shared_183988,alfalfaRep2vsXJDY1_shared_183988
alfalfaRep2vsXJDY1_shared_1844467,alfalfaRep2vsXJDY1_shared_1844467
alfalfaRep2vsXJDY1_shared_1845064,alfalfaRep2vsXJDY1_shared_1845064
alfalfaRep2vsXJDY1_shared_18477,alfalfaRep2vsXJDY1_shared_18477
alfalfaRep2vsXJDY1_shared_1848515,alfalfaRep2vsXJDY1_shared_1848515
alfalfaRep2vsXJDY1_shared_1850917,alfalfaRep2vsXJDY1_shared_1850917
alfalfaRep2vsXJDY1_shared_185373,alfalfaRep2vsXJDY1_shared_185373
alfalfaRep2vsXJDY1_shared_1855830,alfalfaRep2vsXJDY1_shared_1855830
alfalfaRep2vsXJDY1_shared_185989,alfalfaRep2vsXJDY1_shared_185989
alfalfaRep2vsXJDY1_shared_1863656,alfalfaRep2vsXJDY1_shared_1863656
alfalfaRep2vsXJDY1_shared_1865040,alfalfaRep2vsXJDY1_shared_1865040
alfalfaRep2vsXJDY1_shared_1866222,alfalfaRep2vsXJDY1_shared_1866222
alfalfaRep2vsXJDY1_shared_186906,alfalfaRep2vsXJDY1_shared_186906
alfalfaRep2vsXJDY1_shared_1873337,alfalfaRep2vsXJDY1_shared_1873337
alfalfaRep2vsXJDY1_shared_1873887,alfalfaRep2vsXJDY1_shared_1873887
alfalfaRep2vsXJDY1_shared_1874184,alfalfaRep2vsXJDY1_shared_1874184
alfalfaRep2vsXJDY1_shared_1875798,alfalfaRep2vsXJDY1_shared_1875798
alfalfaRep2vsXJDY1_shared_1877569,alfalfaRep2vsXJDY1_shared_1877569
alfalfaRep2vsXJDY1_shared_187867,alfalfaRep2vsXJDY1_shared_187867
alfalfaRep2vsXJDY1_shared_1878671,alfalfaRep2vsXJDY1_shared_1878671
alfalfaRep2vsXJDY1_shared_1880203,alfalfaRep2vsXJDY1_shared_1880203
alfalfaRep2vsXJDY1_shared_1880905,alfalfaRep2vsXJDY1_shared_1880905
alfalfaRep2vsXJDY1_shared_1881562,alfalfaRep2vsXJDY1_shared_1881562
alfalfaRep2vsXJDY1_shared_1881874,alfalfaRep2vsXJDY1_shared_1881874
alfalfaRep2vsXJDY1_shared_1882139,alfalfaRep2vsXJDY1_shared_1882139
alfalfaRep2vsXJDY1_shared_188281,alfalfaRep2vsXJDY1_shared_188281
alfalfaRep2vsXJDY1_shared_1882973,alfalfaRep2vsXJDY1_shared_1882973
alfalfaRep2vsXJDY1_shared_1884972,alfalfaRep2vsXJDY1_shared_1884972
alfalfaRep2vsXJDY1_shared_188618,alfalfaRep2vsXJDY1_shared_188618
alfalfaRep2vsXJDY1_shared_1887693,alfalfaRep2vsXJDY1_shared_1887693
alfalfaRep2vsXJDY1_shared_1889476,alfalfaRep2vsXJDY1_shared_1889476
alfalfaRep2vsXJDY1_shared_1890434,alfalfaRep2vsXJDY1_shared_1890434
alfalfaRep2vsXJDY1_shared_1891392,alfalfaRep2vsXJDY1_shared_1891392
alfalfaRep2vsXJDY1_shared_1892445,alfalfaRep2vsXJDY1_shared_1892445
alfalfaRep2vsXJDY1_shared_1893031,alfalfaRep2vsXJDY1_shared_1893031
alfalfaRep2vsXJDY1_shared_1894760,alfalfaRep2vsXJDY1_shared_1894760
alfalfaRep2vsXJDY1_shared_1895892,alfalfaRep2vsXJDY1_shared_1895892
alfalfaRep2vsXJDY1_shared_1897221,alfalfaRep2vsXJDY1_shared_1897221
alfalfaRep2vsXJDY1_shared_1898237,alfalfaRep2vsXJDY1_shared_1898237
alfalfaRep2vsXJDY1_shared_1899433,alfalfaRep2vsXJDY1_shared_1899433
alfalfaRep2vsXJDY1_shared_1900931,alfalfaRep2vsXJDY1_shared_1900931
alfalfaRep2vsXJDY1_shared_190147,alfalfaRep2vsXJDY1_shared_190147
alfalfaRep2vsXJDY1_shared_1902600,alfalfaRep2vsXJDY1_shared_1902600
alfalfaRep2vsXJDY1_shared_1903631,alfalfaRep2vsXJDY1_shared_1903631
alfalfaRep2vsXJDY1_shared_1904770,alfalfaRep2vsXJDY1_shared_1904770
alfalfaRep2vsXJDY1_shared_1905712,alfalfaRep2vsXJDY1_shared_1905712
alfalfaRep2vsXJDY1_shared_1905864,alfalfaRep2vsXJDY1_shared_1905864
alfalfaRep2vsXJDY1_shared_1906497,alfalfaRep2vsXJDY1_shared_1906497
alfalfaRep2vsXJDY1_shared_1907017,alfalfaRep2vsXJDY1_shared_1907017
alfalfaRep2vsXJDY1_shared_1907229,alfalfaRep2vsXJDY1_shared_1907229
alfalfaRep2vsXJDY1_shared_1908524,alfalfaRep2vsXJDY1_shared_1908524
alfalfaRep2vsXJDY1_shared_1909809,alfalfaRep2vsXJDY1_shared_1909809
alfalfaRep2vsXJDY1_shared_1912097,alfalfaRep2vsXJDY1_shared_1912097
alfalfaRep2vsXJDY1_shared_191280,alfalfaRep2vsXJDY1_shared_191280
alfalfaRep2vsXJDY1_shared_1913232,alfalfaRep2vsXJDY1_shared_1913232
alfalfaRep2vsXJDY1_shared_1913481,alfalfaRep2vsXJDY1_shared_1913481
alfalfaRep2vsXJDY1_shared_1914409,alfalfaRep2vsXJDY1_shared_1914409
alfalfaRep2vsXJDY1_shared_1915090,alfalfaRep2vsXJDY1_shared_1915090
alfalfaRep2vsXJDY1_shared_1916964,alfalfaRep2vsXJDY1_shared_1916964
alfalfaRep2vsXJDY1_shared_1917374,alfalfaRep2vsXJDY1_shared_1917374
alfalfaRep2vsXJDY1_shared_1920702,alfalfaRep2vsXJDY1_shared_1920702
alfalfaRep2vsXJDY1_shared_1921397,alfalfaRep2vsXJDY1_shared_1921397
alfalfaRep2vsXJDY1_shared_192169,alfalfaRep2vsXJDY1_shared_192169
alfalfaRep2vsXJDY1_shared_1922987,alfalfaRep2vsXJDY1_shared_1922987
alfalfaRep2vsXJDY1_shared_1923735,alfalfaRep2vsXJDY1_shared_1923735
alfalfaRep2vsXJDY1_shared_1925553,alfalfaRep2vsXJDY1_shared_1925553
alfalfaRep2vsXJDY1_shared_1926457,alfalfaRep2vsXJDY1_shared_1926457
alfalfaRep2vsXJDY1_shared_192687,alfalfaRep2vsXJDY1_shared_192687
alfalfaRep2vsXJDY1_shared_1927723,alfalfaRep2vsXJDY1_shared_1927723
alfalfaRep2vsXJDY1_shared_1928285,alfalfaRep2vsXJDY1_shared_1928285
alfalfaRep2vsXJDY1_shared_1930410,alfalfaRep2vsXJDY1_shared_1930410
alfalfaRep2vsXJDY1_shared_193059,alfalfaRep2vsXJDY1_shared_193059
alfalfaRep2vsXJDY1_shared_1930948,alfalfaRep2vsXJDY1_shared_1930948
alfalfaRep2vsXJDY1_shared_1931870,alfalfaRep2vsXJDY1_shared_1931870
alfalfaRep2vsXJDY1_shared_1932157,alfalfaRep2vsXJDY1_shared_1932157
alfalfaRep2vsXJDY1_shared_1933826,alfalfaRep2vsXJDY1_shared_1933826
alfalfaRep2vsXJDY1_shared_1935172,alfalfaRep2vsXJDY1_shared_1935172
alfalfaRep2vsXJDY1_shared_1936709,alfalfaRep2vsXJDY1_shared_1936709
alfalfaRep2vsXJDY1_shared_1937885,alfalfaRep2vsXJDY1_shared_1937885
alfalfaRep2vsXJDY1_shared_193865,alfalfaRep2vsXJDY1_shared_193865
alfalfaRep2vsXJDY1_shared_1939419,alfalfaRep2vsXJDY1_shared_1939419
alfalfaRep2vsXJDY1_shared_19396,alfalfaRep2vsXJDY1_shared_19396
alfalfaRep2vsXJDY1_shared_1940176,alfalfaRep2vsXJDY1_shared_1940176
alfalfaRep2vsXJDY1_shared_1943519,alfalfaRep2vsXJDY1_shared_1943519
alfalfaRep2vsXJDY1_shared_1944585,alfalfaRep2vsXJDY1_shared_1944585
alfalfaRep2vsXJDY1_shared_1945768,alfalfaRep2vsXJDY1_shared_1945768
alfalfaRep2vsXJDY1_shared_1946551,alfalfaRep2vsXJDY1_shared_1946551
alfalfaRep2vsXJDY1_shared_1946807,alfalfaRep2vsXJDY1_shared_1946807
alfalfaRep2vsXJDY1_shared_1947729,alfalfaRep2vsXJDY1_shared_1947729
alfalfaRep2vsXJDY1_shared_1948564,alfalfaRep2vsXJDY1_shared_1948564
alfalfaRep2vsXJDY1_shared_1949408,alfalfaRep2vsXJDY1_shared_1949408
alfalfaRep2vsXJDY1_shared_1950643,alfalfaRep2vsXJDY1_shared_1950643
alfalfaRep2vsXJDY1_shared_1950806,alfalfaRep2vsXJDY1_shared_1950806
alfalfaRep2vsXJDY1_shared_1952709,alfalfaRep2vsXJDY1_shared_1952709
alfalfaRep2vsXJDY1_shared_1953811,alfalfaRep2vsXJDY1_shared_1953811
alfalfaRep2vsXJDY1_shared_1954199,alfalfaRep2vsXJDY1_shared_1954199
alfalfaRep2vsXJDY1_shared_1954959,alfalfaRep2vsXJDY1_shared_1954959
alfalfaRep2vsXJDY1_shared_1956679,alfalfaRep2vsXJDY1_shared_1956679
alfalfaRep2vsXJDY1_shared_195748,alfalfaRep2vsXJDY1_shared_195748
alfalfaRep2vsXJDY1_shared_1957664,alfalfaRep2vsXJDY1_shared_1957664
alfalfaRep2vsXJDY1_shared_1958550,alfalfaRep2vsXJDY1_shared_1958550
alfalfaRep2vsXJDY1_shared_1960133,alfalfaRep2vsXJDY1_shared_1960133
alfalfaRep2vsXJDY1_shared_1960793,alfalfaRep2vsXJDY1_shared_1960793
alfalfaRep2vsXJDY1_shared_196098,alfalfaRep2vsXJDY1_shared_196098
alfalfaRep2vsXJDY1_shared_1961729,alfalfaRep2vsXJDY1_shared_1961729
alfalfaRep2vsXJDY1_shared_1962760,alfalfaRep2vsXJDY1_shared_1962760
alfalfaRep2vsXJDY1_shared_1963189,alfalfaRep2vsXJDY1_shared_1963189
alfalfaRep2vsXJDY1_shared_1963446,alfalfaRep2vsXJDY1_shared_1963446
alfalfaRep2vsXJDY1_shared_1964016,alfalfaRep2vsXJDY1_shared_1964016
alfalfaRep2vsXJDY1_shared_1964823,alfalfaRep2vsXJDY1_shared_1964823
alfalfaRep2vsXJDY1_shared_1965037,alfalfaRep2vsXJDY1_shared_1965037
alfalfaRep2vsXJDY1_shared_1965849,alfalfaRep2vsXJDY1_shared_1965849
alfalfaRep2vsXJDY1_shared_1966598,alfalfaRep2vsXJDY1_shared_1966598
alfalfaRep2vsXJDY1_shared_1967285,alfalfaRep2vsXJDY1_shared_1967285
alfalfaRep2vsXJDY1_shared_1967788,alfalfaRep2vsXJDY1_shared_1967788
alfalfaRep2vsXJDY1_shared_1968914,alfalfaRep2vsXJDY1_shared_1968914
alfalfaRep2vsXJDY1_shared_1969657,alfalfaRep2vsXJDY1_shared_1969657
alfalfaRep2vsXJDY1_shared_1970607,alfalfaRep2vsXJDY1_shared_1970607
alfalfaRep2vsXJDY1_shared_1972369,alfalfaRep2vsXJDY1_shared_1972369
alfalfaRep2vsXJDY1_shared_1972615,alfalfaRep2vsXJDY1_shared_1972615
alfalfaRep2vsXJDY1_shared_1974044,alfalfaRep2vsXJDY1_shared_1974044
alfalfaRep2vsXJDY1_shared_1974226,alfalfaRep2vsXJDY1_shared_1974226
alfalfaRep2vsXJDY1_shared_197451,alfalfaRep2vsXJDY1_shared_197451
alfalfaRep2vsXJDY1_shared_1975604,alfalfaRep2vsXJDY1_shared_1975604
alfalfaRep2vsXJDY1_shared_1976010,alfalfaRep2vsXJDY1_shared_1976010
alfalfaRep2vsXJDY1_shared_1976990,alfalfaRep2vsXJDY1_shared_1976990
alfalfaRep2vsXJDY1_shared_1977789,alfalfaRep2vsXJDY1_shared_1977789
alfalfaRep2vsXJDY1_shared_1978872,alfalfaRep2vsXJDY1_shared_1978872
alfalfaRep2vsXJDY1_shared_1979197,alfalfaRep2vsXJDY1_shared_1979197
alfalfaRep2vsXJDY1_shared_1979807,alfalfaRep2vsXJDY1_shared_1979807
alfalfaRep2vsXJDY1_shared_1980601,alfalfaRep2vsXJDY1_shared_1980601
alfalfaRep2vsXJDY1_shared_1981473,alfalfaRep2vsXJDY1_shared_1981473
alfalfaRep2vsXJDY1_shared_1982451,alfalfaRep2vsXJDY1_shared_1982451
alfalfaRep2vsXJDY1_shared_1983243,alfalfaRep2vsXJDY1_shared_1983243
alfalfaRep2vsXJDY1_shared_1984359,alfalfaRep2vsXJDY1_shared_1984359
alfalfaRep2vsXJDY1_shared_1984690,alfalfaRep2vsXJDY1_shared_1984690
alfalfaRep2vsXJDY1_shared_1985976,alfalfaRep2vsXJDY1_shared_1985976
alfalfaRep2vsXJDY1_shared_19866,alfalfaRep2vsXJDY1_shared_19866
alfalfaRep2vsXJDY1_shared_1986667,alfalfaRep2vsXJDY1_shared_1986667
alfalfaRep2vsXJDY1_shared_1987367,alfalfaRep2vsXJDY1_shared_1987367
alfalfaRep2vsXJDY1_shared_1988143,alfalfaRep2vsXJDY1_shared_1988143
alfalfaRep2vsXJDY1_shared_1988360,alfalfaRep2vsXJDY1_shared_1988360
alfalfaRep2vsXJDY1_shared_1988554,alfalfaRep2vsXJDY1_shared_1988554
alfalfaRep2vsXJDY1_shared_1989279,alfalfaRep2vsXJDY1_shared_1989279
alfalfaRep2vsXJDY1_shared_198970,alfalfaRep2vsXJDY1_shared_198970
alfalfaRep2vsXJDY1_shared_1990541,alfalfaRep2vsXJDY1_shared_1990541
alfalfaRep2vsXJDY1_shared_1990919,alfalfaRep2vsXJDY1_shared_1990919
alfalfaRep2vsXJDY1_shared_1991480,alfalfaRep2vsXJDY1_shared_1991480
alfalfaRep2vsXJDY1_shared_1992625,alfalfaRep2vsXJDY1_shared_1992625
alfalfaRep2vsXJDY1_shared_1992760,alfalfaRep2vsXJDY1_shared_1992760
alfalfaRep2vsXJDY1_shared_1993445,alfalfaRep2vsXJDY1_shared_1993445
alfalfaRep2vsXJDY1_shared_1994986,alfalfaRep2vsXJDY1_shared_1994986
alfalfaRep2vsXJDY1_shared_1995322,alfalfaRep2vsXJDY1_shared_1995322
alfalfaRep2vsXJDY1_shared_1995813,alfalfaRep2vsXJDY1_shared_1995813
alfalfaRep2vsXJDY1_shared_1996195,alfalfaRep2vsXJDY1_shared_1996195
alfalfaRep2vsXJDY1_shared_1997292,alfalfaRep2vsXJDY1_shared_1997292
alfalfaRep2vsXJDY1_shared_1998470,alfalfaRep2vsXJDY1_shared_1998470
alfalfaRep2vsXJDY1_shared_1998783,alfalfaRep2vsXJDY1_shared_1998783
alfalfaRep2vsXJDY1_shared_1999772,alfalfaRep2vsXJDY1_shared_1999772
alfalfaRep2vsXJDY1_shared_2000979,alfalfaRep2vsXJDY1_shared_2000979
alfalfaRep2vsXJDY1_shared_2001904,alfalfaRep2vsXJDY1_shared_2001904
alfalfaRep2vsXJDY1_shared_2002752,alfalfaRep2vsXJDY1_shared_2002752
alfalfaRep2vsXJDY1_shared_2003167,alfalfaRep2vsXJDY1_shared_2003167
alfalfaRep2vsXJDY1_shared_200363,alfalfaRep2vsXJDY1_shared_200363
alfalfaRep2vsXJDY1_shared_2003684,alfalfaRep2vsXJDY1_shared_2003684
alfalfaRep2vsXJDY1_shared_2004143,alfalfaRep2vsXJDY1_shared_2004143
alfalfaRep2vsXJDY1_shared_2004809,alfalfaRep2vsXJDY1_shared_2004809
alfalfaRep2vsXJDY1_shared_2005978,alfalfaRep2vsXJDY1_shared_2005978
alfalfaRep2vsXJDY1_shared_2007701,alfalfaRep2vsXJDY1_shared_2007701
alfalfaRep2vsXJDY1_shared_2007977,alfalfaRep2vsXJDY1_shared_2007977
alfalfaRep2vsXJDY1_shared_2008350,alfalfaRep2vsXJDY1_shared_2008350
alfalfaRep2vsXJDY1_shared_2009683,alfalfaRep2vsXJDY1_shared_2009683
alfalfaRep2vsXJDY1_shared_2011004,alfalfaRep2vsXJDY1_shared_2011004
alfalfaRep2vsXJDY1_shared_2012730,alfalfaRep2vsXJDY1_shared_2012730
alfalfaRep2vsXJDY1_shared_2013937,alfalfaRep2vsXJDY1_shared_2013937
alfalfaRep2vsXJDY1_shared_2014394,alfalfaRep2vsXJDY1_shared_2014394
alfalfaRep2vsXJDY1_shared_2015261,alfalfaRep2vsXJDY1_shared_2015261
alfalfaRep2vsXJDY1_shared_2016285,alfalfaRep2vsXJDY1_shared_2016285
alfalfaRep2vsXJDY1_shared_201736,alfalfaRep2vsXJDY1_shared_201736
alfalfaRep2vsXJDY1_shared_2018207,alfalfaRep2vsXJDY1_shared_2018207
alfalfaRep2vsXJDY1_shared_2018586,alfalfaRep2vsXJDY1_shared_2018586
alfalfaRep2vsXJDY1_shared_2019100,alfalfaRep2vsXJDY1_shared_2019100
